returncode	checker	bc_file	stdout_file	stderr_file	elapsed_seconds
0	fileck	workspace/nasm-bc/bc/nasmlib/rlimit.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/rlimit.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/saa.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__nasmlib__saa.leak.stderr.txt	0.032
0	dfree	workspace/nasm-bc/bc/nasmlib/saa.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/nasmlib/saa.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/nasmlib/saa.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__nasmlib__saa.null-deref.stderr.txt	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/string.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/string.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/string.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/string.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/strlist.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__nasmlib__strlist.leak.stderr.txt	0.032
0	dfree	workspace/nasm-bc/bc/nasmlib/strlist.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/nasmlib/strlist.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/nasmlib/strlist.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__nasmlib__strlist.null-deref.stderr.txt	0.032
0	leak	workspace/nasm-bc/bc/nasmlib/ver.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/ver.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/nasmlib/ver.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/ver.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/nasmlib/zerobuf.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/nasmlib/zerobuf.bc	-	-	0.018
0	fileck	workspace/nasm-bc/bc/nasmlib/zerobuf.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/nasmlib/zerobuf.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/output/codeview.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__codeview.leak.stderr.txt	0.064
0	dfree	workspace/nasm-bc/bc/output/codeview.bc	-	-	0.064
0	fileck	workspace/nasm-bc/bc/output/codeview.bc	-	-	0.039
0	null-deref	workspace/nasm-bc/bc/output/codeview.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__codeview.null-deref.stderr.txt	0.064
0	leak	workspace/nasm-bc/bc/output/nulldbg.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/output/nulldbg.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/output/nulldbg.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/output/nulldbg.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/output/nullout.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/output/nullout.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/output/nullout.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/output/nullout.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/output/outaout.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outaout.leak.stderr.txt	0.064
0	dfree	workspace/nasm-bc/bc/output/outaout.bc	-	-	0.064
0	fileck	workspace/nasm-bc/bc/output/outaout.bc	-	-	0.069
0	null-deref	workspace/nasm-bc/bc/output/outaout.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outaout.null-deref.stderr.txt	0.064
0	leak	workspace/nasm-bc/bc/output/outas86.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outas86.leak.stderr.txt	0.064
0	dfree	workspace/nasm-bc/bc/output/outas86.bc	-	-	0.064
0	fileck	workspace/nasm-bc/bc/output/outas86.bc	-	-	0.039
0	null-deref	workspace/nasm-bc/bc/output/outas86.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outas86.null-deref.stderr.txt	0.064
0	leak	workspace/nasm-bc/bc/output/outbin.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outbin.leak.stderr.txt	0.119
0	dfree	workspace/nasm-bc/bc/output/outbin.bc	-	-	0.116
0	fileck	workspace/nasm-bc/bc/output/outbin.bc	-	-	0.114
0	null-deref	workspace/nasm-bc/bc/output/outbin.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outbin.null-deref.stderr.txt	0.114
0	leak	workspace/nasm-bc/bc/output/outcoff.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outcoff.leak.stderr.txt	0.114
0	dfree	workspace/nasm-bc/bc/output/outcoff.bc	-	-	0.122
0	fileck	workspace/nasm-bc/bc/output/outcoff.bc	-	-	0.114
0	null-deref	workspace/nasm-bc/bc/output/outcoff.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outcoff.null-deref.stderr.txt	0.114
0	leak	workspace/nasm-bc/bc/output/outdbg.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outdbg.leak.stderr.txt	0.068
0	dfree	workspace/nasm-bc/bc/output/outdbg.bc	-	-	0.064
0	fileck	workspace/nasm-bc/bc/output/outdbg.bc	-	-	0.040
0	null-deref	workspace/nasm-bc/bc/output/outdbg.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outdbg.null-deref.stderr.txt	0.064
0	leak	workspace/nasm-bc/bc/output/outelf.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outelf.leak.stderr.txt	0.214
0	dfree	workspace/nasm-bc/bc/output/outelf.bc	-	-	0.215
0	fileck	workspace/nasm-bc/bc/output/outelf.bc	-	-	0.168
0	null-deref	workspace/nasm-bc/bc/output/outelf.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outelf.null-deref.stderr.txt	0.215
0	leak	workspace/nasm-bc/bc/output/outform.bc	-	-	0.032
0	dfree	workspace/nasm-bc/bc/output/outform.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/output/outform.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/output/outform.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/output/outieee.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outieee.leak.stderr.txt	0.114
0	dfree	workspace/nasm-bc/bc/output/outieee.bc	-	-	0.064
0	fileck	workspace/nasm-bc/bc/output/outieee.bc	-	-	0.064
0	null-deref	workspace/nasm-bc/bc/output/outieee.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outieee.null-deref.stderr.txt	0.114
0	leak	workspace/nasm-bc/bc/output/outlib.bc	-	-	0.037
0	dfree	workspace/nasm-bc/bc/output/outlib.bc	-	-	0.032
0	fileck	workspace/nasm-bc/bc/output/outlib.bc	-	-	0.032
0	null-deref	workspace/nasm-bc/bc/output/outlib.bc	-	-	0.032
0	leak	workspace/nasm-bc/bc/output/outmacho.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outmacho.leak.stderr.txt	0.114
0	dfree	workspace/nasm-bc/bc/output/outmacho.bc	-	-	0.164
0	fileck	workspace/nasm-bc/bc/output/outmacho.bc	-	-	0.119
0	null-deref	workspace/nasm-bc/bc/output/outmacho.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outmacho.null-deref.stderr.txt	0.114
0	leak	workspace/nasm-bc/bc/output/outobj.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outobj.leak.stderr.txt	4.327
0	dfree	workspace/nasm-bc/bc/output/outobj.bc	-	-	4.326
0	fileck	workspace/nasm-bc/bc/output/outobj.bc	-	-	0.114
0	null-deref	workspace/nasm-bc/bc/output/outobj.bc	-	outputs/saber/nasm/workspace__nasm-bc__bc__output__outobj.null-deref.stderr.txt	4.375
0	leak	workspace/nasm-bc/bc/stdlib/snprintf.bc	-	-	0.018
0	dfree	workspace/nasm-bc/bc/stdlib/snprintf.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/stdlib/snprintf.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/stdlib/snprintf.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/stdlib/strlcpy.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/stdlib/strlcpy.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/stdlib/strlcpy.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/stdlib/strlcpy.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/stdlib/strnlen.bc	-	-	0.016
0	dfree	workspace/nasm-bc/bc/stdlib/strnlen.bc	-	-	0.016
0	fileck	workspace/nasm-bc/bc/stdlib/strnlen.bc	-	-	0.016
0	null-deref	workspace/nasm-bc/bc/stdlib/strnlen.bc	-	-	0.016
0	leak	workspace/nasm-bc/bc/stdlib/vsnprintf.bc	-	-	0.016
