function	status	bc_file
tuple_copy	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_free	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_free_contents	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_free_items	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_free_list	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_free_nonref	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tuple_tv2string	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
tuple_unref	FOUND	workspace/vim-bc/objects/src/objects/tuple.bc
tv2string	FOUND	workspace/vim-bc/objects/src/objects/typval.bc
typealias_free	FOUND	workspace/vim-bc/objects/src/objects/vim9class.bc
typval2string	FOUND	workspace/vim-bc/objects/src/objects/eval.bc
typval_tostring	FOUND	workspace/vim-bc/objects/src/objects/typval.bc
u_blockfree	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
u_clearallandblockfree	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
u_free_uhp	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
u_freebranch	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
u_freeentries	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
u_freeheader	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
u_get_undo_file_name	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
um_delete_prop	FOUND	workspace/vim-bc/objects/src/objects/textprop.bc
um_free	FOUND	workspace/vim-bc/objects/src/objects/textprop.bc
um_free_vtext	FOUND	workspace/vim-bc/objects/src/objects/textprop.bc
unix_build_argv	FOUND	workspace/vim-bc/objects/src/objects/os_unix.bc
unref_extmatch	FOUND	workspace/vim-bc/objects/src/objects/regexp.bc
unserialize_uep	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
unserialize_uhp	FOUND	workspace/vim-bc/objects/src/objects/undo.bc
uri_decode	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
uri_encode	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
utf16_to_enc	NOT_FOUND	-
utf8_to_utf16	NOT_FOUND	-
vars_clear	FOUND	workspace/vim-bc/objects/src/objects/evalvars.bc
vars_clear_ext	FOUND	workspace/vim-bc/objects/src/objects/evalvars.bc
vim_findfile_free_visited	FOUND	workspace/vim-bc/objects/src/objects/findfile.bc
vim_findfile_free_visited_list	FOUND	workspace/vim-bc/objects/src/objects/findfile.bc
vim_free	FOUND	workspace/vim-bc/objects/src/objects/alloc.bc
vim_getenv	FOUND	workspace/vim-bc/objects/src/objects/misc1.bc
vim_memsave	FOUND	workspace/vim-bc/objects/src/objects/alloc.bc
vim_strnsave	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
vim_strsave	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
vim_strsave_escape_csi	FOUND	workspace/vim-bc/objects/src/objects/map.bc
vim_strsave_fnameescape	FOUND	workspace/vim-bc/objects/src/objects/ex_getln.bc
vim_strsave_shellescape	FOUND	workspace/vim-bc/objects/src/objects/strings.bc
vim_tempname	FOUND	workspace/vim-bc/objects/src/objects/fileio.bc
vim_version_dir	FOUND	workspace/vim-bc/objects/src/objects/misc1.bc
viminfo_filename	FOUND	workspace/vim-bc/objects/src/objects/viminfo.bc
viminfo_readstring	FOUND	workspace/vim-bc/objects/src/objects/viminfo.bc
vterm_allocator_free	FOUND	workspace/vim-bc/objects/src/objects/vterm_vterm.bc
vterm_free	FOUND	workspace/vim-bc/objects/src/objects/vterm_vterm.bc
vterm_malloc	FOUND	workspace/vim-bc/objects/src/objects/terminal.bc
vterm_new	FOUND	workspace/vim-bc/objects/src/objects/vterm_vterm.bc
vterm_new_with_allocator	FOUND	workspace/vim-bc/objects/src/objects/vterm_vterm.bc
vterm_screen_free	FOUND	workspace/vim-bc/objects/src/objects/vterm_screen.bc
vterm_state_free	FOUND	workspace/vim-bc/objects/src/objects/vterm_state.bc
vwl_connection_destroy	NOT_FOUND	-
vwl_connection_new	NOT_FOUND	-
vwl_data_device_manager_create_data_source	NOT_FOUND	-
vwl_data_device_manager_discard	NOT_FOUND	-
vwl_seat_destroy	NOT_FOUND	-
win32_escape_arg	NOT_FOUND	-
win_alloc	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_alloc_first	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_alloc_firstwin	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_alloc_lines	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_alloc_popup_win	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_free	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_free_all	NOT_FOUND	-
win_free_lsize	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_free_mem	FOUND	workspace/vim-bc/objects/src/objects/window.bc
win_free_popup	FOUND	workspace/vim-bc/objects/src/objects/window.bc
wordtree_alloc	FOUND	workspace/vim-bc/objects/src/objects/spellfile.bc
xdl_alloc_grow_helper	FOUND	workspace/vim-bc/objects/src/objects/xutils.bc
xdl_cha_alloc	FOUND	workspace/vim-bc/objects/src/objects/xutils.bc
xdl_cha_free	FOUND	workspace/vim-bc/objects/src/objects/xutils.bc
xdl_free_classifier	FOUND	workspace/vim-bc/objects/src/objects/xprepare.bc
xdl_free_ctx	FOUND	workspace/vim-bc/objects/src/objects/xprepare.bc
xdl_free_env	FOUND	workspace/vim-bc/objects/src/objects/xprepare.bc
xdl_free_script	FOUND	workspace/vim-bc/objects/src/objects/xdiffi.bc
xsmp_close	NOT_FOUND	-
