function	status	bc_file
Settings_deleteScreens	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Settings_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Settings.bc
Settings_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Settings_splitLineToIDs	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Settings.bc
Settings_splitLineToIDs	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
SignalsPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/SignalsPanel.bc
SignalsPanel_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
SolarisProcess_new	NOT_FOUND	-
String_freeArray	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
String_freeArray	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
String_readLine	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/XUtils.bc
String_readLine	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Table_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Table.bc
Table_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
TextItem_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/OptionItem.bc
TextItem_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
TraceScreen_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/TraceScreen.bc
TraceScreen_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
TraceScreen_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/TraceScreen.bc
TraceScreen_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
UnsupportedProcess_new	NOT_FOUND	-
UsersTable_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/UsersTable.bc
UsersTable_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
UsersTable_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/UsersTable.bc
UsersTable_new	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/project.bc
Vector_delete	FOUND	/home/lxh/Projects/NSPA/workspace/htop-bc/bc/Vector.bc
