function	status	bc_file
av_dynamic_hdr_smpte2094_app5_create_side_data	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_dynamic_hdr_smpte2094_app5_create_side_data	FOUND	workspace/ffmpeg-bc/objects/libavutil/hdr_dynamic_metadata.bc
av_dynamic_hdr_vivid_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hdr_dynamic_vivid_metadata.bc
av_dynamic_hdr_vivid_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_dynamic_hdr_vivid_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/hdr_dynamic_vivid_metadata.bc
av_dynamic_hdr_vivid_create_side_data	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/hdr_dynamic_vivid_metadata.bc
av_dynamic_hdr_vivid_create_side_data	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_dynamic_hdr_vivid_create_side_data	FOUND	workspace/ffmpeg-bc/objects/libavutil/hdr_dynamic_vivid_metadata.bc
av_encryption_info_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/encryption_info.bc
av_encryption_info_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_encryption_info_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/encryption_info.bc
av_encryption_info_clone	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/encryption_info.bc
av_encryption_info_clone	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_encryption_info_clone	FOUND	workspace/ffmpeg-bc/objects/libavutil/encryption_info.bc
av_executor_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/executor.bc
av_executor_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_executor_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/executor.bc
av_executor_free	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/executor.bc
av_executor_free	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_executor_free	FOUND	workspace/ffmpeg-bc/objects/libavutil/executor.bc
av_exif_clone_ifd	FOUND	workspace/ffmpeg-bc/archive-objects/libavcodec/libavcodec/exif.bc
av_exif_clone_ifd	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.al.bc
av_exif_clone_ifd	FOUND	workspace/ffmpeg-bc/objects/libavcodec/exif.bc
av_fast_malloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/mem.bc
av_fast_malloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_fast_malloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/mem.bc
av_fast_padded_malloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavcodec/libavcodec/utils.bc
av_fast_padded_malloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.ae.bc
av_fast_padded_malloc	FOUND	workspace/ffmpeg-bc/objects/libavcodec/utils.bc
av_fast_realloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/mem.bc
av_fast_realloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.an.bc
av_fast_realloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/mem.bc
av_film_grain_params_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/film_grain_params.bc
av_film_grain_params_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_film_grain_params_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/film_grain_params.bc
av_film_grain_params_create_side_data	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/film_grain_params.bc
av_film_grain_params_create_side_data	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_film_grain_params_create_side_data	FOUND	workspace/ffmpeg-bc/objects/libavutil/film_grain_params.bc
av_frame_alloc	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/frame.bc
av_frame_alloc	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_frame_alloc	FOUND	workspace/ffmpeg-bc/objects/libavutil/frame.bc
av_frame_clone	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/frame.bc
av_frame_clone	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_frame_clone	FOUND	workspace/ffmpeg-bc/objects/libavutil/frame.bc
av_frame_free	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/frame.bc
av_frame_free	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_frame_free	FOUND	workspace/ffmpeg-bc/objects/libavutil/frame.bc
av_frame_new_side_data	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/frame.bc
av_frame_new_side_data	FOUND	workspace/ffmpeg-bc/link-work/linked-archive-0-archive.0.am.bc
av_frame_new_side_data	FOUND	workspace/ffmpeg-bc/objects/libavutil/frame.bc
av_frame_new_side_data_from_buf	FOUND	workspace/ffmpeg-bc/archive-objects/libavutil/libavutil/frame.bc
